ID1,Affinal_ID,Affinal_r
6002342,6002286,"[0,0.125)   "
6002342,6002438,"[0,0.125)   "
6002342,6002439,"[0,0.125)   "
6002342,6002440,"[0,0.125)   "
6002360,6002005,"[0,0.125)   "
6002360,6002008,"[0,0.125)   "
6002360,6002010,"[0,0.125)   "
6002360,6002011,"[0,0.125)   "
6002360,6002012,"[0,0.125)   "
6002360,6002101,"[0,0.125)   "
6002360,6002102,"[0,0.125)   "
6002360,6002221,"[0,0.125)   "
6002360,6002222,"[0,0.125)   "
6002360,6002439,"[0,0.125)   "
6002360,6002440,"[0,0.125)   "
6002364,6002509,"[0,0.125)   "
6002364,6002512,"[0,0.125)   "
6002369,6002109,"[0,0.125)   "
6002369,6002111,"[0,0.125)   "
6002369,6002112,"[0,0.125)   "
6002369,6002183,"[0,0.125)   "
6002369,6002285,"[0,0.125)   "
6002369,6002286,"[0,0.125)   "
6002369,6002438,"[0,0.125)   "
6002369,6002439,"[0,0.125)   "
6002369,6002440,"[0,0.125)   "
6002392,6002178,"[0,0.125)   "
6002392,6002179,"[0,0.125)   "
6002409,6002209,"[0,0.125)   "
6002409,6002211,"[0,0.125)   "
6002409,6002212,"[0,0.125)   "
6002409,6002380,"[0,0.125)   "
6002409,6002381,"[0,0.125)   "
6002409,6002382,"[0,0.125)   "
6002409,6002460,"[0,0.125)   "
6002409,6002464,"[0,0.125)   "
6002409,6002465,"[0,0.125)   "
6002409,6002466,"[0,0.125)   "
6002437,6002362,"[0,0.125)   "
6002437,6002363,"[0,0.125)   "
6002460,6002029,"[0,0.125)   "
6002460,6002031,"[0,0.125)   "
6002460,6002146,"[0,0.125)   "
6002460,6002148,"[0,0.125)   "
6002460,6002149,"[0,0.125)   "
6002460,6002201,"[0,0.125)   "
6002460,6002203,"[0,0.125)   "
6002460,6002204,"[0,0.125)   "
6002460,6002211,"[0,0.125)   "
6002460,6002212,"[0,0.125)   "
6002460,6002408,"[0,0.125)   "
6002460,6002409,"[0,0.125)   "
6002475,6002270,"[0,0.125)   "
6002475,6002271,"[0,0.125)   "
6002475,6002390,"[0,0.125)   "
6002475,6002391,"[0,0.125)   "
6002475,6002552,"[0,0.125)   "
6002475,6002553,"[0,0.125)   "
6002475,6002554,"[0,0.125)   "
6002483,6002159,"[0,0.125)   "
6002483,6002160,"[0,0.125)   "
6002483,6002495,"[0,0.125)   "
6002483,6002496,"[0,0.125)   "
6002490,6002065,"[0,0.125)   "
6002490,6002066,"[0,0.125)   "
6002490,6002067,"[0,0.125)   "
6002492,6002057,"[0,0.125)   "
6002492,6002058,"[0,0.125)   "
6002492,6002059,"[0,0.125)   "
6002492,6002061,"[0,0.125)   "
6002492,6002063,"[0,0.125)   "
6002492,6002065,"[0,0.125)   "
6002492,6002066,"[0,0.125)   "
6002492,6002067,"[0,0.125)   "
6002492,6002122,"[0,0.125)   "
6002492,6002123,"[0,0.125)   "
6002492,6002159,"[0,0.125)   "
6002492,6002160,"[0,0.125)   "
6002492,6002189,"[0,0.125)   "
6002492,6002190,"[0,0.125)   "
6002492,6002375,"[0,0.125)   "
6002492,6002376,"[0,0.125)   "
6002492,6002485,"[0,0.125)   "
6002509,6002306,"[0,0.125)   "
6002509,6002307,"[0,0.125)   "
6002509,6002316,"[0,0.125)   "
6002509,6002318,"[0,0.125)   "
6002509,6002319,"[0,0.125)   "
6002509,6002333,"[0,0.125)   "
6002509,6002334,"[0,0.125)   "
6002509,6002335,"[0,0.125)   "
6002509,6002338,"[0,0.125)   "
6002509,6002364,"[0,0.125)   "
6002509,6002366,"[0,0.125)   "
6002509,6002367,"[0,0.125)   "
6002509,6002368,"[0,0.125)   "
6002509,6002546,"[0,0.125)   "
6002509,6002547,"[0,0.125)   "
6002509,6002549,"[0,0.125)   "
6002510,6002318,"[0,0.125)   "
6002510,6002319,"[0,0.125)   "
6002510,6002366,"[0,0.125)   "
6002510,6002367,"[0,0.125)   "
6002510,6002368,"[0,0.125)   "
6002510,6002547,"[0,0.125)   "
6002510,6002549,"[0,0.125)   "
6002513,6002526,"[0,0.125)   "
6002516,6002512,"[0,0.125)   "
6002516,6002524,"[0,0.125)   "
6002516,6002526,"[0,0.125)   "
6002522,6002512,"[0,0.125)   "
6002522,6002518,"[0,0.125)   "
6002522,6002519,"[0,0.125)   "
6002524,6002511,"[0,0.125)   "
6002524,6002512,"[0,0.125)   "
6002524,6002515,"[0,0.125)   "
6002524,6002516,"[0,0.125)   "
6002524,6002518,"[0,0.125)   "
6002524,6002519,"[0,0.125)   "
6002536,6002529,"[0,0.125)   "
6002546,6002509,"[0,0.125)   "
6002546,6002512,"[0,0.125)   "
6002547,6002333,"[0,0.125)   "
6002547,6002334,"[0,0.125)   "
6002547,6002335,"[0,0.125)   "
6002547,6002338,"[0,0.125)   "
6002547,6002509,"[0,0.125)   "
6002547,6002510,"[0,0.125)   "
6002547,6002512,"[0,0.125)   "
6002550,6002003,"[0,0.125)   "
6002550,6002004,"[0,0.125)   "
6002550,6002390,"[0,0.125)   "
6002550,6002391,"[0,0.125)   "
6002550,6002477,"[0,0.125)   "
6002550,6002478,"[0,0.125)   "
6002001,6002387,"[0.125,0.25)"
6002001,6002269,"[0.125,0.25)"
6002001,6002551,"[0.125,0.25)"
6002003,6002267,"[0.125,0.25)"
6002003,6002992,"[0.125,0.25)"
6002004,6002267,"[0.125,0.25)"
6002004,6002992,"[0.125,0.25)"
6002005,6002358,"[0.125,0.25)"
6002005,6002100,"[0.125,0.25)"
6002006,6002361,"[0.125,0.25)"
6002008,6002358,"[0.125,0.25)"
6002008,6002100,"[0.125,0.25)"
6002010,6002218,"[0.125,0.25)"
6002010,6002706,"[0.125,0.25)"
6002010,6002220,"[0.125,0.25)"
6002010,6002438,"[0.125,0.25)"
6002011,6002218,"[0.125,0.25)"
6002011,6002706,"[0.125,0.25)"
6002011,6002220,"[0.125,0.25)"
6002011,6002438,"[0.125,0.25)"
6002012,6002218,"[0.125,0.25)"
6002012,6002706,"[0.125,0.25)"
6002012,6002220,"[0.125,0.25)"
6002012,6002438,"[0.125,0.25)"
6002019,6002055,"[0.125,0.25)"
6002019,6002373,"[0.125,0.25)"
6002019,6002157,"[0.125,0.25)"
6002019,6002279,"[0.125,0.25)"
6002019,6002484,"[0.125,0.25)"
6002019,6002493,"[0.125,0.25)"
6002020,6002055,"[0.125,0.25)"
6002020,6002373,"[0.125,0.25)"
6002020,6002157,"[0.125,0.25)"
6002020,6002279,"[0.125,0.25)"
6002020,6002484,"[0.125,0.25)"
6002020,6002493,"[0.125,0.25)"
6002021,6002055,"[0.125,0.25)"
6002021,6002373,"[0.125,0.25)"
6002021,6002157,"[0.125,0.25)"
6002021,6002279,"[0.125,0.25)"
6002021,6002484,"[0.125,0.25)"
6002021,6002493,"[0.125,0.25)"
6002024,6002062,"[0.125,0.25)"
6002024,6002064,"[0.125,0.25)"
6002025,6002062,"[0.125,0.25)"
6002025,6002064,"[0.125,0.25)"
6002028,6002118,"[0.125,0.25)"
6002028,6002185,"[0.125,0.25)"
6002029,6002205,"[0.125,0.25)"
6002029,6002377,"[0.125,0.25)"
6002029,6002462,"[0.125,0.25)"
6002031,6002207,"[0.125,0.25)"
6002038,6002106,"[0.125,0.25)"
6002040,6002104,"[0.125,0.25)"
6002040,6002114,"[0.125,0.25)"
6002041,6002104,"[0.125,0.25)"
6002041,6002114,"[0.125,0.25)"
6002043,6002106,"[0.125,0.25)"
6002045,6002104,"[0.125,0.25)"
6002045,6002114,"[0.125,0.25)"
6002046,6002104,"[0.125,0.25)"
6002046,6002114,"[0.125,0.25)"
6002056,6002157,"[0.125,0.25)"
6002056,6002493,"[0.125,0.25)"
6002057,6002154,"[0.125,0.25)"
6002057,6002426,"[0.125,0.25)"
6002057,6002018,"[0.125,0.25)"
6002057,6002155,"[0.125,0.25)"
6002057,6002491,"[0.125,0.25)"
6002058,6002154,"[0.125,0.25)"
6002058,6002426,"[0.125,0.25)"
6002058,6002018,"[0.125,0.25)"
6002058,6002155,"[0.125,0.25)"
6002058,6002491,"[0.125,0.25)"
6002059,6002219,"[0.125,0.25)"
6002059,6002489,"[0.125,0.25)"
6002059,6002151,"[0.125,0.25)"
6002061,6002817,"[0.125,0.25)"
6002063,6002817,"[0.125,0.25)"
6002065,6002121,"[0.125,0.25)"
6002065,6002187,"[0.125,0.25)"
6002065,6002188,"[0.125,0.25)"
6002065,6002023,"[0.125,0.25)"
6002065,6002748,"[0.125,0.25)"
6002065,6002258,"[0.125,0.25)"
6002066,6002121,"[0.125,0.25)"
6002066,6002187,"[0.125,0.25)"
6002066,6002188,"[0.125,0.25)"
6002066,6002023,"[0.125,0.25)"
6002066,6002748,"[0.125,0.25)"
6002066,6002258,"[0.125,0.25)"
6002067,6002121,"[0.125,0.25)"
6002067,6002187,"[0.125,0.25)"
6002067,6002188,"[0.125,0.25)"
6002067,6002023,"[0.125,0.25)"
6002067,6002748,"[0.125,0.25)"
6002067,6002258,"[0.125,0.25)"
6002071,6002777,"[0.125,0.25)"
6002072,6002777,"[0.125,0.25)"
6002074,6002069,"[0.125,0.25)"
6002074,6002757,"[0.125,0.25)"
6002075,6002069,"[0.125,0.25)"
6002075,6002757,"[0.125,0.25)"
6002096,6002760,"[0.125,0.25)"
6002096,6002073,"[0.125,0.25)"
6002097,6002068,"[0.125,0.25)"
6002098,6002068,"[0.125,0.25)"
6002099,6002009,"[0.125,0.25)"
6002099,6002361,"[0.125,0.25)"
6002101,6002358,"[0.125,0.25)"
6002101,6002007,"[0.125,0.25)"
6002101,6002220,"[0.125,0.25)"
6002101,6002438,"[0.125,0.25)"
6002102,6002358,"[0.125,0.25)"
6002102,6002007,"[0.125,0.25)"
6002102,6002220,"[0.125,0.25)"
6002102,6002438,"[0.125,0.25)"
6002108,6002841,"[0.125,0.25)"
6002108,6002343,"[0.125,0.25)"
6002108,6002370,"[0.125,0.25)"
6002109,6002502,"[0.125,0.25)"
6002109,6002840,"[0.125,0.25)"
6002109,6002274,"[0.125,0.25)"
6002109,6002966,"[0.125,0.25)"
6002111,6002839,"[0.125,0.25)"
6002111,6002284,"[0.125,0.25)"
6002112,6002839,"[0.125,0.25)"
6002112,6002284,"[0.125,0.25)"
6002115,6002106,"[0.125,0.25)"
6002119,6002026,"[0.125,0.25)"
6002120,6002026,"[0.125,0.25)"
6002122,6002219,"[0.125,0.25)"
6002122,6002489,"[0.125,0.25)"
6002122,6002151,"[0.125,0.25)"
6002123,6002062,"[0.125,0.25)"
6002123,6002064,"[0.125,0.25)"
6002123,6002817,"[0.125,0.25)"
6002132,6002406,"[0.125,0.25)"
6002133,6002406,"[0.125,0.25)"
6002145,6002210,"[0.125,0.25)"
6002145,6003047,"[0.125,0.25)"
6002146,6002205,"[0.125,0.25)"
6002146,6002377,"[0.125,0.25)"
6002146,6002462,"[0.125,0.25)"
6002148,6002207,"[0.125,0.25)"
6002149,6002207,"[0.125,0.25)"
6002150,6002121,"[0.125,0.25)"
6002150,6002187,"[0.125,0.25)"
6002150,6002060,"[0.125,0.25)"
6002152,6002748,"[0.125,0.25)"
6002152,6002493,"[0.125,0.25)"
6002156,6002055,"[0.125,0.25)"
6002156,6002373,"[0.125,0.25)"
6002156,6002484,"[0.125,0.25)"
6002156,6002493,"[0.125,0.25)"
6002158,6002055,"[0.125,0.25)"
6002158,6002373,"[0.125,0.25)"
6002158,6002484,"[0.125,0.25)"
6002158,6002493,"[0.125,0.25)"
6002159,6002154,"[0.125,0.25)"
6002159,6002426,"[0.125,0.25)"
6002159,6002481,"[0.125,0.25)"
6002159,6002555,"[0.125,0.25)"
6002159,6002018,"[0.125,0.25)"
6002159,6002491,"[0.125,0.25)"
6002160,6002154,"[0.125,0.25)"
6002160,6002426,"[0.125,0.25)"
6002160,6002481,"[0.125,0.25)"
6002160,6002555,"[0.125,0.25)"
6002160,6002018,"[0.125,0.25)"
6002160,6002491,"[0.125,0.25)"
6002171,6002339,"[0.125,0.25)"
6002173,6002336,"[0.125,0.25)"
6002173,6002531,"[0.125,0.25)"
6002174,6002336,"[0.125,0.25)"
6002174,6002531,"[0.125,0.25)"
6002177,6002243,"[0.125,0.25)"
6002177,6002393,"[0.125,0.25)"
6002178,6002929,"[0.125,0.25)"
6002179,6002929,"[0.125,0.25)"
6002180,6002437,"[0.125,0.25)"
6002180,6002110,"[0.125,0.25)"
6002181,6002787,"[0.125,0.25)"
6002181,6002284,"[0.125,0.25)"
6002181,6002343,"[0.125,0.25)"
6002181,6002370,"[0.125,0.25)"
6002182,6002787,"[0.125,0.25)"
6002182,6002284,"[0.125,0.25)"
6002182,6002343,"[0.125,0.25)"
6002182,6002370,"[0.125,0.25)"
6002183,6002272,"[0.125,0.25)"
6002183,6002502,"[0.125,0.25)"
6002183,6002839,"[0.125,0.25)"
6002183,6002274,"[0.125,0.25)"
6002183,6002966,"[0.125,0.25)"
6002186,6002026,"[0.125,0.25)"
6002188,6002493,"[0.125,0.25)"
6002189,6002219,"[0.125,0.25)"
6002189,6002489,"[0.125,0.25)"
6002189,6002151,"[0.125,0.25)"
6002190,6002062,"[0.125,0.25)"
6002190,6002064,"[0.125,0.25)"
6002190,6002817,"[0.125,0.25)"
6002197,6002543,"[0.125,0.25)"
6002198,6002543,"[0.125,0.25)"
6002199,6002543,"[0.125,0.25)"
6002200,6002543,"[0.125,0.25)"
6002201,6002205,"[0.125,0.25)"
6002201,6002377,"[0.125,0.25)"
6002201,6002462,"[0.125,0.25)"
6002203,6002207,"[0.125,0.25)"
6002204,6002207,"[0.125,0.25)"
6002208,6002030,"[0.125,0.25)"
6002208,6002147,"[0.125,0.25)"
6002208,6002202,"[0.125,0.25)"
6002208,6002410,"[0.125,0.25)"
6002209,6002723,"[0.125,0.25)"
6002209,6003047,"[0.125,0.25)"
6002211,6002206,"[0.125,0.25)"
6002211,6002377,"[0.125,0.25)"
6002211,6002462,"[0.125,0.25)"
6002211,6002207,"[0.125,0.25)"
6002211,6002232,"[0.125,0.25)"
6002212,6002206,"[0.125,0.25)"
6002212,6002377,"[0.125,0.25)"
6002212,6002462,"[0.125,0.25)"
6002212,6002207,"[0.125,0.25)"
6002212,6002232,"[0.125,0.25)"
6002219,6002361,"[0.125,0.25)"
6002220,6002121,"[0.125,0.25)"
6002220,6002187,"[0.125,0.25)"
6002220,6002060,"[0.125,0.25)"
6002221,6002358,"[0.125,0.25)"
6002221,6002009,"[0.125,0.25)"
6002221,6002100,"[0.125,0.25)"
6002221,6002748,"[0.125,0.25)"
6002221,6002493,"[0.125,0.25)"
6002222,6002358,"[0.125,0.25)"
6002222,6002009,"[0.125,0.25)"
6002222,6002100,"[0.125,0.25)"
6002222,6002748,"[0.125,0.25)"
6002222,6002493,"[0.125,0.25)"
6002230,6002251,"[0.125,0.25)"
6002230,6002314,"[0.125,0.25)"
6002234,6002209,"[0.125,0.25)"
6002234,6002252,"[0.125,0.25)"
6002234,6002409,"[0.125,0.25)"
6002235,6002209,"[0.125,0.25)"
6002235,6002252,"[0.125,0.25)"
6002235,6002409,"[0.125,0.25)"
6002243,6002357,"[0.125,0.25)"
6002243,6002361,"[0.125,0.25)"
6002244,6002175,"[0.125,0.25)"
6002249,6002081,"[0.125,0.25)"
6002250,6002081,"[0.125,0.25)"
6002254,6002232,"[0.125,0.25)"
6002255,6002229,"[0.125,0.25)"
6002256,6002229,"[0.125,0.25)"
6002259,6002062,"[0.125,0.25)"
6002259,6002064,"[0.125,0.25)"
6002260,6002062,"[0.125,0.25)"
6002260,6002064,"[0.125,0.25)"
6002261,6002062,"[0.125,0.25)"
6002261,6002064,"[0.125,0.25)"
6002265,6002457,"[0.125,0.25)"
6002268,6002387,"[0.125,0.25)"
6002268,6002002,"[0.125,0.25)"
6002268,6002476,"[0.125,0.25)"
6002270,6002992,"[0.125,0.25)"
6002270,6002474,"[0.125,0.25)"
6002271,6002992,"[0.125,0.25)"
6002271,6002474,"[0.125,0.25)"
6002273,6002437,"[0.125,0.25)"
6002273,6002110,"[0.125,0.25)"
6002275,6002787,"[0.125,0.25)"
6002275,6002841,"[0.125,0.25)"
6002275,6002284,"[0.125,0.25)"
6002275,6002343,"[0.125,0.25)"
6002275,6002370,"[0.125,0.25)"
6002276,6002787,"[0.125,0.25)"
6002276,6002841,"[0.125,0.25)"
6002276,6002284,"[0.125,0.25)"
6002276,6002343,"[0.125,0.25)"
6002276,6002370,"[0.125,0.25)"
6002280,6002017,"[0.125,0.25)"
6002281,6002017,"[0.125,0.25)"
6002282,6002841,"[0.125,0.25)"
6002282,6002343,"[0.125,0.25)"
6002282,6002370,"[0.125,0.25)"
6002283,6002841,"[0.125,0.25)"
6002283,6002343,"[0.125,0.25)"
6002283,6002370,"[0.125,0.25)"
6002285,6002437,"[0.125,0.25)"
6002285,6002502,"[0.125,0.25)"
6002285,6002110,"[0.125,0.25)"
6002285,6002840,"[0.125,0.25)"
6002285,6002274,"[0.125,0.25)"
6002285,6002966,"[0.125,0.25)"
6002286,6002437,"[0.125,0.25)"
6002286,6002502,"[0.125,0.25)"
6002286,6002110,"[0.125,0.25)"
6002286,6002840,"[0.125,0.25)"
6002286,6002274,"[0.125,0.25)"
6002286,6002966,"[0.125,0.25)"
6002294,6002175,"[0.125,0.25)"
6002299,6003047,"[0.125,0.25)"
6002300,6003047,"[0.125,0.25)"
6002304,6002511,"[0.125,0.25)"
6002306,6003072,"[0.125,0.25)"
6002307,6003072,"[0.125,0.25)"
6002313,6002232,"[0.125,0.25)"
6002315,6002511,"[0.125,0.25)"
6002316,6002339,"[0.125,0.25)"
6002316,6003072,"[0.125,0.25)"
6002318,6002331,"[0.125,0.25)"
6002318,6002337,"[0.125,0.25)"
6002318,6002548,"[0.125,0.25)"
6002319,6002331,"[0.125,0.25)"
6002319,6002337,"[0.125,0.25)"
6002319,6002548,"[0.125,0.25)"
6002321,6002339,"[0.125,0.25)"
6002323,6002336,"[0.125,0.25)"
6002323,6002531,"[0.125,0.25)"
6002326,6002406,"[0.125,0.25)"
6002327,6002406,"[0.125,0.25)"
6002332,6002511,"[0.125,0.25)"
6002332,6002548,"[0.125,0.25)"
6002333,6002317,"[0.125,0.25)"
6002333,6002339,"[0.125,0.25)"
6002333,6002365,"[0.125,0.25)"
6002333,6003072,"[0.125,0.25)"
6002333,6003101,"[0.125,0.25)"
6002334,6002317,"[0.125,0.25)"
6002334,6002339,"[0.125,0.25)"
6002334,6002365,"[0.125,0.25)"
6002334,6003072,"[0.125,0.25)"
6002334,6003101,"[0.125,0.25)"
6002335,6002317,"[0.125,0.25)"
6002335,6002339,"[0.125,0.25)"
6002335,6002365,"[0.125,0.25)"
6002335,6003072,"[0.125,0.25)"
6002335,6003101,"[0.125,0.25)"
6002336,6002511,"[0.125,0.25)"
6002336,6002548,"[0.125,0.25)"
6002338,6002172,"[0.125,0.25)"
6002338,6002317,"[0.125,0.25)"
6002338,6002322,"[0.125,0.25)"
6002338,6002365,"[0.125,0.25)"
6002338,6003072,"[0.125,0.25)"
6002338,6003101,"[0.125,0.25)"
6002341,6002437,"[0.125,0.25)"
6002341,6002110,"[0.125,0.25)"
6002342,6002787,"[0.125,0.25)"
6002342,6002841,"[0.125,0.25)"
6002342,6002284,"[0.125,0.25)"
6002344,6002272,"[0.125,0.25)"
6002344,6002502,"[0.125,0.25)"
6002344,6002840,"[0.125,0.25)"
6002344,6002839,"[0.125,0.25)"
6002344,6002274,"[0.125,0.25)"
6002345,6002272,"[0.125,0.25)"
6002345,6002502,"[0.125,0.25)"
6002345,6002840,"[0.125,0.25)"
6002345,6002839,"[0.125,0.25)"
6002345,6002274,"[0.125,0.25)"
6002356,6002244,"[0.125,0.25)"
6002359,6002009,"[0.125,0.25)"
6002360,6002007,"[0.125,0.25)"
6002360,6002100,"[0.125,0.25)"
6002360,6002220,"[0.125,0.25)"
6002360,6002244,"[0.125,0.25)"
6002360,6002438,"[0.125,0.25)"
6002362,6002706,"[0.125,0.25)"
6002362,6002242,"[0.125,0.25)"
6002363,6002706,"[0.125,0.25)"
6002363,6002242,"[0.125,0.25)"
6002364,6002339,"[0.125,0.25)"
6002364,6003072,"[0.125,0.25)"
6002366,6002331,"[0.125,0.25)"
6002366,6002337,"[0.125,0.25)"
6002366,6002548,"[0.125,0.25)"
6002367,6002331,"[0.125,0.25)"
6002367,6002337,"[0.125,0.25)"
6002367,6002548,"[0.125,0.25)"
6002368,6002331,"[0.125,0.25)"
6002368,6002337,"[0.125,0.25)"
6002368,6002548,"[0.125,0.25)"
6002369,6002787,"[0.125,0.25)"
6002369,6002841,"[0.125,0.25)"
6002369,6002284,"[0.125,0.25)"
6002371,6002272,"[0.125,0.25)"
6002371,6002502,"[0.125,0.25)"
6002371,6002840,"[0.125,0.25)"
6002371,6002839,"[0.125,0.25)"
6002371,6002274,"[0.125,0.25)"
6002372,6002272,"[0.125,0.25)"
6002372,6002502,"[0.125,0.25)"
6002372,6002840,"[0.125,0.25)"
6002372,6002839,"[0.125,0.25)"
6002372,6002274,"[0.125,0.25)"
6002374,6002157,"[0.125,0.25)"
6002374,6002493,"[0.125,0.25)"
6002375,6002154,"[0.125,0.25)"
6002375,6002426,"[0.125,0.25)"
6002375,6002018,"[0.125,0.25)"
6002375,6002155,"[0.125,0.25)"
6002375,6002491,"[0.125,0.25)"
6002376,6002154,"[0.125,0.25)"
6002376,6002426,"[0.125,0.25)"
6002376,6002018,"[0.125,0.25)"
6002376,6002155,"[0.125,0.25)"
6002376,6002491,"[0.125,0.25)"
6002379,6002030,"[0.125,0.25)"
6002379,6002147,"[0.125,0.25)"
6002379,6002202,"[0.125,0.25)"
6002379,6002410,"[0.125,0.25)"
6002380,6002723,"[0.125,0.25)"
6002380,6002210,"[0.125,0.25)"
6002380,6003047,"[0.125,0.25)"
6002381,6002723,"[0.125,0.25)"
6002381,6002210,"[0.125,0.25)"
6002381,6003047,"[0.125,0.25)"
6002382,6002723,"[0.125,0.25)"
6002382,6002210,"[0.125,0.25)"
6002382,6003047,"[0.125,0.25)"
6002389,6002002,"[0.125,0.25)"
6002389,6002269,"[0.125,0.25)"
6002389,6002476,"[0.125,0.25)"
6002389,6002551,"[0.125,0.25)"
6002390,6002267,"[0.125,0.25)"
6002390,6002474,"[0.125,0.25)"
6002391,6002267,"[0.125,0.25)"
6002391,6002474,"[0.125,0.25)"
6002392,6002175,"[0.125,0.25)"
6002394,6002243,"[0.125,0.25)"
6002395,6002243,"[0.125,0.25)"
6002407,6002130,"[0.125,0.25)"
6002407,6002324,"[0.125,0.25)"
6002408,6002207,"[0.125,0.25)"
6002408,6002232,"[0.125,0.25)"
6002409,6002205,"[0.125,0.25)"
6002409,6002377,"[0.125,0.25)"
6002409,6002462,"[0.125,0.25)"
6002428,6002055,"[0.125,0.25)"
6002428,6002373,"[0.125,0.25)"
6002428,6002157,"[0.125,0.25)"
6002428,6002484,"[0.125,0.25)"
6002428,6002493,"[0.125,0.25)"
6002429,6002055,"[0.125,0.25)"
6002429,6002373,"[0.125,0.25)"
6002429,6002157,"[0.125,0.25)"
6002429,6002484,"[0.125,0.25)"
6002429,6002493,"[0.125,0.25)"
6002437,6002361,"[0.125,0.25)"
6002438,6002502,"[0.125,0.25)"
6002438,6002840,"[0.125,0.25)"
6002438,6002274,"[0.125,0.25)"
6002438,6002966,"[0.125,0.25)"
6002439,6002358,"[0.125,0.25)"
6002439,6002009,"[0.125,0.25)"
6002439,6002100,"[0.125,0.25)"
6002439,6002839,"[0.125,0.25)"
6002439,6002284,"[0.125,0.25)"
6002440,6002358,"[0.125,0.25)"
6002440,6002009,"[0.125,0.25)"
6002440,6002100,"[0.125,0.25)"
6002440,6002839,"[0.125,0.25)"
6002440,6002284,"[0.125,0.25)"
6002442,6002244,"[0.125,0.25)"
6002442,6002357,"[0.125,0.25)"
6002443,6002244,"[0.125,0.25)"
6002443,6002357,"[0.125,0.25)"
6002454,6003047,"[0.125,0.25)"
6002458,6002262,"[0.125,0.25)"
6002458,6002487,"[0.125,0.25)"
6002459,6002262,"[0.125,0.25)"
6002459,6002487,"[0.125,0.25)"
6002460,6002723,"[0.125,0.25)"
6002460,6002210,"[0.125,0.25)"
6002463,6002030,"[0.125,0.25)"
6002463,6002147,"[0.125,0.25)"
6002463,6002202,"[0.125,0.25)"
6002463,6002410,"[0.125,0.25)"
6002464,6002723,"[0.125,0.25)"
6002464,6002210,"[0.125,0.25)"
6002465,6002205,"[0.125,0.25)"
6002465,6002206,"[0.125,0.25)"
6002465,6002377,"[0.125,0.25)"
6002465,6002461,"[0.125,0.25)"
6002465,6002207,"[0.125,0.25)"
6002465,6002298,"[0.125,0.25)"
6002465,6003041,"[0.125,0.25)"
6002466,6002205,"[0.125,0.25)"
6002466,6002206,"[0.125,0.25)"
6002466,6002377,"[0.125,0.25)"
6002466,6002461,"[0.125,0.25)"
6002466,6002207,"[0.125,0.25)"
6002466,6002298,"[0.125,0.25)"
6002466,6003041,"[0.125,0.25)"
6002470,6002525,"[0.125,0.25)"
6002471,6002525,"[0.125,0.25)"
6002472,6002525,"[0.125,0.25)"
6002475,6002387,"[0.125,0.25)"
6002475,6002269,"[0.125,0.25)"
6002475,6002551,"[0.125,0.25)"
6002477,6002267,"[0.125,0.25)"
6002477,6002992,"[0.125,0.25)"
6002478,6002267,"[0.125,0.25)"
6002478,6002992,"[0.125,0.25)"
6002480,6002251,"[0.125,0.25)"
6002480,6002314,"[0.125,0.25)"
6002483,6002157,"[0.125,0.25)"
6002483,6002493,"[0.125,0.25)"
6002485,6002154,"[0.125,0.25)"
6002485,6002426,"[0.125,0.25)"
6002485,6002018,"[0.125,0.25)"
6002485,6002155,"[0.125,0.25)"
6002485,6002491,"[0.125,0.25)"
6002488,6002457,"[0.125,0.25)"
6002490,6002062,"[0.125,0.25)"
6002490,6002064,"[0.125,0.25)"
6002491,6002121,"[0.125,0.25)"
6002491,6002187,"[0.125,0.25)"
6002491,6002060,"[0.125,0.25)"
6002492,6002055,"[0.125,0.25)"
6002492,6002373,"[0.125,0.25)"
6002492,6002157,"[0.125,0.25)"
6002492,6002748,"[0.125,0.25)"
6002492,6002484,"[0.125,0.25)"
6002494,6002055,"[0.125,0.25)"
6002494,6002373,"[0.125,0.25)"
6002494,6002157,"[0.125,0.25)"
6002494,6002748,"[0.125,0.25)"
6002494,6002484,"[0.125,0.25)"
6002495,6002154,"[0.125,0.25)"
6002495,6002219,"[0.125,0.25)"
6002495,6002426,"[0.125,0.25)"
6002495,6002481,"[0.125,0.25)"
6002495,6002490,"[0.125,0.25)"
6002495,6002018,"[0.125,0.25)"
6002495,6002151,"[0.125,0.25)"
6002495,6002155,"[0.125,0.25)"
